old_id,new_id
394328,525
364534,526
177932,527
572481,528
65076,529
320009,530
544554,531
66783,532
409408,533
58357,534
502004,535
198800,536
101139,537
187841,538
591179,539
107114,540
83480,541
737540,542
153514,543
66929,544
621909,545
635388,546
29218,547
707858,548
707703,549
540687,550
231006,551
184992,552
670050,553
658987,554
703256,555
664319,556
497833,557
115291,558
20760,559
425449,560
737494,561
754810,562
108036,563
759741,564
665004,565
526173,566
146890,567
348983,568
210422,569
63027,570
436716,571
186982,572
176150,573
179061,574
437983,575
105840,576
367425,577
455145,578
81492,579
754437,580
255680,581
715916,582
471451,583
418532,584
470658,585
300243,586
698902,587
62563,588
452971,589
534063,590
375963,591
241148,592
396510,593
659815,594
310222,595
79760,596
72447,597
499953,598
693588,599
538749,600
19352,601
181929,602
54878,603
335063,604
56372,605
97186,606
333381,607
513967,608
684084,609
233506,610
281149,611
424144,612
599417,613
64848,614
755872,615
40848,616
579099,617
549727,618
39903,619
694241,620
260887,621
484072,622
385063,623
20785,624
69946,625
488351,626
444923,627
683378,628
482485,629
205959,630
582346,631
387929,632
498214,633
658000,634
101189,635
30785,636
584181,637
135031,638
611026,639
461956,640
549963,641
296517,642
570577,643
329481,644
663689,645
466726,646
618784,647
497673,648
1887,649
638483,650
602838,651
524512,652
388035,653
623233,654
565235,655
108820,656
487343,657
629322,658
207449,659
314829,660
557841,661
669655,662
142536,663
508212,664
415388,665
728878,666
448307,667
690150,668
726665,669
122320,670
519053,671
734536,672
447236,673
562038,674
375643,675
668784,676
620295,677
57577,678
438214,679
44824,680
389665,681
161251,682
571267,683
175162,684
389555,685
547959,686
758964,687
578514,688
34774,689
256407,690
253814,691
255028,692
563009,693
612192,694
476203,695
696816,696
252686,697
404585,698
68323,699
329459,700
546719,701
750558,702
661878,703
632909,704
411806,705
478425,706
711322,707
97574,708
754275,709
712575,710
125617,711
214668,712
296172,713
300193,714
364742,715
428202,716
673509,717
267211,718
494131,719
710908,720
196251,721
266301,722
253502,723
699521,724
565675,725
411844,726
336986,727
758496,728
628392,729
21408,730
698884,731
693792,732
77545,733
77415,734
13517,735
79019,736
44944,737
468527,738
223064,739
179809,740
598752,741
421821,742
750232,743
58384,744
292842,745
431663,746
114063,747
422516,748
450531,749
491188,750
440539,751
746843,752
175743,753
231698,754
709685,755
12063,756
18082,757
721582,758
621401,759
256876,760
36196,761
510717,762
82696,763
170952,764
679315,765
361100,766
67465,767
115760,768
478182,769
309241,770
634392,771
258755,772
74800,773
228688,774
249521,775
413069,776
554052,777
697503,778
554794,779
415281,780
72025,781
315585,782
378613,783
211310,784
44860,785
550167,786
264007,787
766963,788
490264,789
184854,790
555732,791
711521,792
596665,793
6134,794
129296,795
414445,796
586317,797
576950,798
739423,799
459718,800
190434,801
215951,802
193267,803
456479,804
630371,805
381623,806
327802,807
422002,808
378696,809
595126,810
655280,811
34180,812
649426,813
351154,814
277416,815
603456,816
503528,817
177352,818
86682,819
554827,820
123042,821
707369,822
384998,823
646249,824
106219,825
228770,826
386997,827
303835,828
36294,829
48630,830
759861,831
140252,832
587317,833
753984,834
679906,835
191119,836
2395,837
107107,838
107529,839
247912,840
721478,841
426590,842
399927,843
225131,844
418219,845
448208,846
371680,847
418685,848
159931,849
406497,850
309964,851
384235,852
348159,853
148181,854
549909,855
493391,856
276197,857
165060,858
723078,859
603424,860
735918,861
5730,862
38493,863
621757,864
127352,865
419909,866
88186,867
750801,868
150241,869
736585,870
343045,871
37345,872
368648,873
268633,874
557137,875
301218,876
97144,877
352305,878
537145,879
253281,880
219593,881
356779,882
729869,883
451461,884
217778,885
613791,886
256642,887
253825,888
498405,889
506848,890
316482,891
347446,892
144272,893
515507,894
261606,895
751533,896
516352,897
479745,898
256044,899
428910,900
641189,901
88318,902
533982,903
692090,904
724456,905
372584,906
216837,907
753305,908
188708,909
386953,910
71267,911
212837,912
121870,913
614584,914
680507,915
674347,916
255371,917
213489,918
73431,919
321638,920
682651,921
700683,922
202715,923
576639,924
193910,925
511613,926
660319,927
346666,928
744785,929
282512,930
352631,931
735372,932
383057,933
334541,934
371740,935
251361,936
325947,937
256639,938
660516,939
439292,940
173557,941
114168,942
41789,943
646160,944
402154,945
202434,946
451228,947
659934,948
590956,949
121601,950
28806,951
222216,952
423405,953
34907,954
81088,955
236633,956
279904,957
16711,958
508761,959
705200,960
154600,961
587598,962
764726,963
102011,964
649728,965
57277,966
401665,967
166856,968
345417,969
741084,970
706218,971
725787,972
463062,973
354546,974
342017,975
422163,976
9107,977
476212,978
684938,979
391300,980
254360,981
420728,982
524567,983
734118,984
534385,985
592970,986
74698,987
561693,988
54415,989
422740,990
466223,991
502178,992
294056,993
671880,994
164983,995
533168,996
118448,997
636532,998
522200,999
676258,1000
668765,1001
695890,1002
506265,1003
370030,1004
492210,1005
34233,1006
641545,1007
325250,1008
407817,1009
85538,1010
445379,1011
528967,1012
487465,1013
644702,1014
78860,1015
740625,1016
690057,1017
515781,1018
352948,1019
28782,1020
285187,1021
644018,1022
451375,1023
243800,1024
350700,1025
278224,1026
192129,1027
707257,1028
174160,1029
171386,1030
527514,1031
622639,1032
44600,1033
72324,1034
480855,1035
17899,1036
263495,1037
181146,1038
436785,1039
723551,1040
679847,1041
606972,1042
157648,1043
36150,1044
499188,1045
716614,1046
419032,1047
485401,1048
326664,1049
117468,1050
412281,1051
669212,1052
588878,1053
318606,1054
460728,1055
541664,1056
275155,1057
350975,1058
46828,1059
672772,1060
102168,1061
483875,1062
551630,1063
364267,1064
318167,1065
547245,1066
134931,1067
498045,1068
93874,1069
568632,1070
101663,1071
172665,1072
28902,1073
663238,1074
262916,1075
267949,1076
634163,1077
109309,1078
6167,1079
268080,1080
490881,1081
313813,1082
419539,1083
255107,1084
548351,1085
316869,1086
537396,1087
403158,1088
391460,1089
562680,1090
396912,1091
375238,1092
310186,1093
418028,1094
135878,1095
276387,1096
174399,1097
732674,1098
203806,1099
741020,1100
470151,1101
230397,1102
327495,1103
124095,1104
408590,1105
358389,1106
708735,1107
514578,1108
639295,1109
144712,1110
105058,1111
724234,1112
291611,1113
64205,1114
406634,1115
357884,1116
537343,1117
680831,1118
678012,1119
624009,1120
451416,1121
24469,1122
453907,1123
636509,1124
93674,1125
45293,1126
96381,1127
233907,1128
308593,1129
446817,1130
267212,1131
52544,1132
445196,1133
721641,1134
164160,1135
509037,1136
269534,1137
27642,1138
590381,1139
761649,1140
410205,1141
642936,1142
412176,1143
697040,1144
691106,1145
150709,1146
543254,1147
361639,1148
390301,1149
563004,1150
233282,1151
690273,1152
8347,1153
277038,1154
356330,1155
753983,1156
486439,1157
419492,1158
2995,1159
44569,1160
604634,1161
157700,1162
405901,1163
108969,1164
476524,1165
77362,1166
268102,1167
49763,1168
696231,1169
244322,1170
209182,1171
17776,1172
462678,1173
20462,1174
608935,1175
31847,1176
362651,1177
209144,1178
125648,1179
6640,1180
66498,1181
202283,1182
168564,1183
422998,1184
98116,1185
252178,1186
430414,1187
514316,1188
712437,1189
456539,1190
531776,1191
649820,1192
540476,1193
757783,1194
670740,1195
398588,1196
313387,1197
401840,1198
520528,1199
29575,1200
597882,1201
153439,1202
255789,1203
696891,1204
591308,1205
649355,1206
660135,1207
423162,1208
193461,1209
651426,1210
603455,1211
425578,1212
592553,1213
61052,1214
593476,1215
482947,1216
315330,1217
220595,1218
345508,1219
372551,1220
632293,1221
664538,1222
214088,1223
546772,1224
473524,1225
727973,1226
575075,1227
32717,1228
454447,1229
301866,1230
550483,1231
287253,1232
734793,1233
472325,1234
322933,1235
440869,1236
541843,1237
173746,1238
567352,1239
573774,1240
434938,1241
318541,1242
65309,1243
119263,1244
133849,1245
163227,1246
39993,1247
206299,1248
263877,1249
363632,1250
231729,1251
479478,1252
719170,1253
371673,1254
609819,1255
72026,1256
107206,1257
356033,1258
302004,1259
399394,1260
553976,1261
380316,1262
62746,1263
655984,1264
82551,1265
714293,1266
576287,1267
738345,1268
298366,1269
534287,1270
382766,1271
396457,1272
312757,1273
40751,1274
246159,1275
359003,1276
164943,1277
433282,1278
60068,1279
455391,1280
302594,1281
630605,1282
501816,1283
343289,1284
752359,1285
172172,1286
285108,1287
55124,1288
76326,1289
670837,1290
56400,1291
565930,1292
406910,1293
43792,1294
159928,1295
201498,1296
5731,1297
156547,1298
701440,1299
381184,1300
271599,1301
592217,1302
220898,1303
176257,1304
544587,1305
705632,1306
409441,1307
255865,1308
590695,1309
676851,1310
310818,1311
314516,1312
373038,1313
705324,1314
369603,1315
677196,1316
540997,1317
747891,1318
174774,1319
449041,1320
678159,1321
75258,1322
456691,1323
399451,1324
729477,1325
327658,1326
388479,1327
205101,1328
702286,1329
395886,1330
590050,1331
698840,1332
24868,1333
58553,1334
422059,1335
55156,1336
522221,1337
56956,1338
455421,1339
375984,1340
150680,1341
577265,1342
427530,1343
616967,1344
577628,1345
609641,1346
77046,1347
448588,1348
528885,1349
412167,1350
475417,1351
756394,1352
588941,1353
604155,1354
208717,1355
159098,1356
503551,1357
642082,1358
657141,1359
374052,1360
395940,1361
739305,1362
218518,1363
555688,1364
111287,1365
222537,1366
516600,1367
441187,1368
84328,1369
149583,1370
266300,1371
520239,1372
271697,1373
350192,1374
571022,1375
99479,1376
119718,1377
105725,1378
237406,1379
484661,1380
21085,1381
648414,1382
159680,1383
177486,1384
372283,1385
223749,1386
133368,1387
676878,1388
537473,1389
42179,1390
191020,1391
439233,1392
185338,1393
681474,1394
10054,1395
179163,1396
145599,1397
384341,1398
272582,1399
725464,1400
246310,1401
519796,1402
739982,1403
569719,1404
699175,1405
749293,1406
433552,1407
423349,1408
675498,1409
394174,1410
109504,1411
20014,1412
567677,1413
697953,1414
476080,1415
401640,1416
736977,1417
22736,1418
420536,1419
556716,1420
155157,1421
30178,1422
396039,1423
139191,1424
741255,1425
484122,1426
113754,1427
345464,1428
657573,1429
200278,1430
651376,1431
114868,1432
263828,1433
276117,1434
747296,1435
258130,1436
447197,1437
44030,1438
689851,1439
708327,1440
187112,1441
76551,1442
227091,1443
639592,1444
218042,1445
715510,1446
630123,1447
558432,1448
40104,1449
236387,1450
345081,1451
281937,1452
356190,1453
449886,1454
737039,1455
356996,1456
356995,1457
159606,1458
554884,1459
102121,1460
216912,1461
394566,1462
55881,1463
32544,1464
291631,1465
218455,1466
606227,1467
202080,1468
378029,1469
105076,1470
159978,1471
743544,1472
229885,1473
636708,1474
619970,1475
146749,1476
629403,1477
149357,1478
8219,1479
425176,1480
728864,1481
10203,1482
288461,1483
509849,1484
234365,1485
370180,1486
574214,1487
295864,1488
535457,1489
503554,1490
688240,1491
248343,1492
250794,1493
213896,1494
15546,1495
318807,1496
90140,1497
132833,1498
464641,1499
560915,1500
546585,1501
74306,1502
506481,1503
492429,1504
513563,1505
433437,1506
398552,1507
271320,1508
57699,1509
212168,1510
732061,1511
571287,1512
13013,1513
114283,1514
293732,1515
55308,1516
637682,1517
766334,1518
228634,1519
52447,1520
715958,1521
483076,1522
165735,1523
702305,1524
643764,1525
290146,1526
52819,1527
391355,1528
413403,1529
361618,1530
107086,1531
689996,1532
196717,1533
613525,1534
330682,1535
542637,1536
609118,1537
163539,1538
386896,1539
277670,1540
316279,1541
268323,1542
194050,1543
150511,1544
247858,1545
283156,1546
600725,1547
666091,1548
141791,1549
165259,1550
671007,1551
762476,1552
632049,1553
174530,1554
495306,1555
353555,1556
244216,1557
640394,1558
338324,1559
17847,1560
352086,1561
192885,1562
506586,1563
4547,1564
595838,1565
560442,1566
58967,1567
57861,1568
31636,1569
66606,1570
116347,1571
307470,1572
343573,1573
158157,1574
313841,1575
147101,1576
65841,1577
17449,1578
350057,1579
612679,1580
225435,1581
277143,1582
432265,1583
717762,1584
18686,1585
314318,1586
470022,1587
432424,1588
556305,1589
712872,1590
401714,1591
571480,1592
184946,1593
93271,1594
212045,1595
94180,1596
376543,1597
622118,1598
461761,1599
218886,1600
291840,1601
244118,1602
193539,1603
370179,1604
482565,1605
102383,1606
348425,1607
15592,1608
476119,1609
387318,1610
601191,1611
602079,1612
343782,1613
757816,1614
698746,1615
67069,1616
432657,1617
650246,1618
41511,1619
580488,1620
521559,1621
372599,1622
476504,1623
112258,1624
208694,1625
666300,1626
588830,1627
206123,1628
152334,1629
347489,1630
696344,1631
757508,1632
263431,1633
472680,1634
113195,1635
243023,1636
91247,1637
472855,1638
167348,1639
688751,1640
505299,1641
416760,1642
115839,1643
573482,1644
263737,1645
554432,1646
669399,1647
225004,1648
285471,1649
505304,1650
196188,1651
220392,1652
199453,1653
76997,1654
48121,1655
28649,1656
763191,1657
707441,1658
762744,1659
443903,1660
614981,1661
677262,1662
352072,1663
480268,1664
454038,1665
245335,1666
34008,1667
593253,1668
1588,1669
714841,1670
478928,1671
491058,1672
540220,1673
618436,1674
661559,1675
178289,1676
428874,1677
476637,1678
744225,1679
137493,1680
730675,1681
236261,1682
746497,1683
435639,1684
190842,1685
128946,1686
555243,1687
141499,1688
127897,1689
764961,1690
143627,1691
268729,1692
277672,1693
755450,1694
181550,1695
544246,1696
568454,1697
580234,1698
614248,1699
505201,1700
342815,1701
629494,1702
728293,1703
324086,1704
209800,1705
40416,1706
361409,1707
635933,1708
108789,1709
134222,1710
156010,1711
594275,1712
375430,1713
251642,1714
253882,1715
613744,1716
756418,1717
548538,1718
379401,1719
503313,1720
285489,1721
146537,1722
293015,1723
566380,1724
751214,1725
587139,1726
460544,1727
628367,1728
505820,1729
177240,1730
338646,1731
108287,1732
622440,1733
171837,1734
319362,1735
766166,1736
393433,1737
328513,1738
558260,1739
540222,1740
682577,1741
295307,1742
217947,1743
472819,1744
149891,1745
374511,1746
419488,1747
338471,1748
246574,1749
342394,1750
354676,1751
208089,1752
679339,1753
681489,1754
223775,1755
376466,1756
394397,1757
288947,1758
708688,1759
737425,1760
242271,1761
412633,1762
648103,1763
71737,1764
688438,1765
760618,1766
607518,1767
722249,1768
593746,1769
391172,1770
54223,1771
462425,1772
27541,1773
105714,1774
267137,1775
237055,1776
622405,1777
65386,1778
645916,1779
717844,1780
83441,1781
670249,1782
249382,1783
738431,1784
655115,1785
471033,1786
251512,1787
222489,1788
592123,1789
179351,1790
103813,1791
750203,1792
334085,1793
603213,1794
680699,1795
747805,1796
248212,1797
206441,1798
107425,1799
295357,1800
409362,1801
443726,1802
749135,1803
452567,1804
100636,1805
146656,1806
748668,1807
12416,1808
680254,1809
542706,1810
159817,1811
318289,1812
375565,1813
148237,1814
513624,1815
6263,1816
388235,1817
321044,1818
271908,1819
303301,1820
326786,1821
7148,1822
583696,1823
658747,1824
565454,1825
624728,1826
32850,1827
448674,1828
252377,1829
244869,1830
74471,1831
103698,1832
181333,1833
630084,1834
549512,1835
657284,1836
300238,1837
440857,1838
693407,1839
608363,1840
620860,1841
413263,1842
388358,1843
385343,1844
531229,1845
594840,1846
465038,1847
451629,1848
606129,1849
762557,1850
301329,1851
559407,1852
524545,1853
765219,1854
668956,1855
691484,1856
358169,1857
567069,1858
14059,1859
728677,1860
690627,1861
93783,1862
315939,1863
495267,1864
683755,1865
697104,1866
522439,1867
459291,1868
376929,1869
66303,1870
624833,1871
545000,1872
301456,1873
536331,1874
63371,1875
381831,1876
439823,1877
107406,1878
150909,1879
237894,1880
194956,1881
307926,1882
480368,1883
505575,1884
685645,1885
650671,1886
505986,1887
287951,1888
346638,1889
664606,1890
83139,1891
383736,1892
716420,1893
420830,1894
267667,1895
292497,1896
385966,1897
169332,1898
334258,1899
262257,1900
286746,1901
697457,1902
233321,1903
683708,1904
155139,1905
427294,1906
573683,1907
26952,1908
395719,1909
198410,1910
100798,1911
702751,1912
251443,1913
4404,1914
268036,1915
470243,1916
747512,1917
735082,1918
389432,1919
530964,1920
121959,1921
199245,1922
507070,1923
576149,1924
724360,1925
458802,1926
13101,1927
96620,1928
390034,1929
301355,1930
294627,1931
333735,1932
199375,1933
508220,1934
625456,1935
493986,1936
315639,1937
304777,1938
229943,1939
431234,1940
671184,1941
280063,1942
323895,1943
345373,1944
737025,1945
6830,1946
69499,1947
34310,1948
417475,1949
485362,1950
261957,1951
134169,1952
464927,1953
346500,1954
57148,1955
295627,1956
570912,1957
449557,1958
109076,1959
448114,1960
114215,1961
25301,1962
387845,1963
577978,1964
262531,1965
506281,1966
447118,1967
159822,1968
481481,1969
730768,1970
45523,1971
248142,1972
206894,1973
359638,1974
126599,1975
759285,1976
692007,1977
179449,1978
414068,1979
335998,1980
229213,1981
285199,1982
473408,1983
440037,1984
245679,1985
131518,1986
663536,1987
58569,1988
447802,1989
218960,1990
134397,1991
749864,1992
404051,1993
190876,1994
487554,1995
438836,1996
585151,1997
51690,1998
98139,1999
96668,2000
723385,2001
116390,2002
742342,2003
453799,2004
584669,2005
516675,2006
355985,2007
93737,2008
419980,2009
317279,2010
262962,2011
330844,2012
91962,2013
762721,2014
34471,2015
620021,2016
374207,2017
466336,2018
649256,2019
718905,2020
43930,2021
41327,2022
459205,2023
618892,2024
549892,2025
288834,2026
139054,2027
702462,2028
237705,2029
669930,2030
255069,2031
40569,2032
145170,2033
546767,2034
732564,2035
576571,2036
187528,2037
622122,2038
145894,2039
157139,2040
754940,2041
731028,2042
492428,2043
628031,2044
420742,2045
628469,2046
638391,2047
759160,2048
154639,2049
76122,2050
40960,2051
156499,2052
408760,2053
273978,2054
695397,2055
86802,2056
373588,2057
681961,2058
505657,2059
248083,2060
206870,2061
183148,2062
393413,2063
185340,2064
13019,2065
221718,2066
740849,2067
131673,2068
168796,2069
328362,2070
39094,2071
12102,2072
274918,2073
526376,2074
535027,2075
718172,2076
613962,2077
291894,2078
111999,2079
451179,2080
735266,2081
216325,2082
113904,2083
735974,2084
326994,2085
508964,2086
559236,2087
327616,2088
114520,2089
684293,2090
460565,2091
490728,2092
463546,2093
266196,2094
476109,2095
465330,2096
285296,2097
227943,2098
273676,2099
354359,2100
686976,2101
485910,2102
533595,2103
655401,2104
541441,2105
751394,2106
465705,2107
496972,2108
260856,2109
463633,2110
54227,2111
549720,2112
229043,2113
164505,2114
636730,2115
572975,2116
696684,2117
418273,2118
303449,2119
278736,2120
86913,2121
661823,2122
129827,2123
237531,2124
452484,2125
322035,2126
362157,2127
129609,2128
442044,2129
138907,2130
686601,2131
326188,2132
630485,2133
288966,2134
520890,2135
430252,2136
136263,2137
520090,2138
588692,2139
345902,2140
705972,2141
37418,2142
103164,2143
454415,2144
761408,2145
205290,2146
668,2147
393821,2148
169037,2149
274322,2150
154669,2151
15622,2152
21177,2153
620177,2154
233250,2155
333391,2156
589044,2157
560935,2158
197449,2159
279287,2160
510938,2161
242362,2162
690469,2163
83192,2164
484218,2165
687238,2166
246179,2167
698602,2168
631817,2169
81311,2170
76370,2171
578876,2172
13978,2173
516539,2174
650693,2175
319160,2176
751290,2177
463358,2178
699923,2179
703817,2180
156865,2181
220441,2182
190121,2183
154754,2184
229147,2185
632292,2186
339596,2187
763997,2188
193863,2189
363148,2190
582950,2191
645381,2192
605610,2193
572736,2194
556328,2195
597970,2196
538217,2197
693573,2198
169738,2199
149568,2200
350541,2201
763619,2202
113571,2203
48778,2204
616442,2205
464760,2206
579841,2207
541033,2208
745953,2209
725991,2210
355938,2211
144954,2212
647075,2213
202431,2214
192572,2215
114504,2216
466426,2217
42928,2218
168308,2219
363155,2220
321777,2221
709957,2222
495260,2223
514022,2224
575438,2225
554584,2226
388095,2227
697928,2228
699629,2229
549550,2230
387990,2231
285198,2232
644122,2233
387997,2234
408371,2235
404287,2236
545586,2237
610519,2238
751412,2239
261786,2240
471074,2241
297582,2242
83521,2243
381029,2244
193908,2245
550645,2246
161806,2247
683793,2248
636591,2249
709388,2250
173143,2251
261355,2252
374605,2253
465617,2254
562116,2255
696421,2256
659964,2257
247778,2258
762116,2259
666853,2260
33532,2261
70830,2262
630074,2263
92685,2264
506137,2265
624421,2266
293478,2267
739768,2268
341146,2269
104370,2270
539678,2271
509672,2272
414186,2273
204657,2274
583681,2275
729649,2276
499647,2277
314605,2278
641649,2279
336637,2280
547702,2281
275482,2282
236197,2283
252673,2284
432899,2285
141510,2286
664547,2287
532474,2288
56303,2289
125686,2290
669801,2291
428126,2292
765230,2293
382466,2294
311697,2295
72313,2296
677394,2297
658895,2298
270038,2299
16569,2300
90667,2301
430920,2302
42386,2303
374202,2304
48670,2305
393286,2306
67815,2307
96738,2308
226790,2309
225024,2310
391121,2311
242670,2312
718173,2313
322343,2314
179896,2315
509940,2316
12729,2317
508977,2318
472992,2319
675864,2320
395516,2321
25490,2322
760590,2323
697446,2324
79136,2325
598861,2326
761505,2327
260988,2328
342801,2329
217874,2330
735581,2331
554590,2332
634360,2333
765653,2334
25495,2335
214377,2336
549523,2337
26489,2338
627272,2339
504113,2340
644379,2341
654784,2342
610663,2343
531653,2344
396688,2345
617853,2346
116438,2347
204668,2348
249247,2349
328315,2350
176180,2351
305656,2352
533313,2353
207538,2354
710987,2355
693344,2356
346315,2357
277110,2358
251074,2359
183421,2360
536558,2361
328172,2362
734807,2363
72451,2364
199236,2365
123305,2366
558819,2367
90812,2368
748534,2369
625766,2370
594154,2371
660373,2372
554981,2373
767425,2374
270508,2375
673131,2376
754023,2377
232291,2378
505339,2379
639378,2380
96648,2381
714383,2382
333738,2383
501882,2384
121928,2385
98719,2386
165238,2387
576060,2388
499453,2389
174999,2390
239985,2391
408134,2392
53710,2393
577053,2394
701428,2395
218265,2396
140381,2397
700772,2398
26316,2399
509490,2400
112779,2401
400601,2402
65847,2403
292233,2404
271239,2405
27937,2406
193415,2407
674123,2408
256,2409
544375,2410
459491,2411
213854,2412
733139,2413
256164,2414
661141,2415
701383,2416
231601,2417
129119,2418
631084,2419
200521,2420
643911,2421
83531,2422
440012,2423
155853,2424
617920,2425
494833,2426
205945,2427
556572,2428
758385,2429
268353,2430
692842,2431
121563,2432
157898,2433
624339,2434
154588,2435
530647,2436
519546,2437
266070,2438
177048,2439
173122,2440
77208,2441
626077,2442
279365,2443
386493,2444
379153,2445
442618,2446
290857,2447
479876,2448
315145,2449
531735,2450
49904,2451
515352,2452
206374,2453
251573,2454
342569,2455
751194,2456
540968,2457
501668,2458
89904,2459
127459,2460
462761,2461
612643,2462
483116,2463
367629,2464
390368,2465
108973,2466
748512,2467
761331,2468
221812,2469
737428,2470
581866,2471
440572,2472
18989,2473
362537,2474
113934,2475
608608,2476
184075,2477
531862,2478
703310,2479
483699,2480
297171,2481
669691,2482
22840,2483
700830,2484
585668,2485
188587,2486
412199,2487
218642,2488
77642,2489
278037,2490
529395,2491
494661,2492
598513,2493
393127,2494
346753,2495
514692,2496
229679,2497
