user_id,basket_id,days_since_prior_basket,days
16,202,6.0,259
16,203,6.0,265
16,204,9.0,274
16,205,8.0,282
16,206,8.0,290
16,207,4.0,294
16,208,4.0,298
16,209,3.0,301
16,210,5.0,306
16,211,6.0,312
16,212,6.0,318
16,213,3.0,322
16,214,3.0,325
16,215,6.0,331
16,216,5.0,336
17,217,100000.0,255
17,218,9.0,268
17,219,10.0,278
17,220,21.0,299
17,221,14.0,313
17,222,11.0,324
17,223,3.0,327
17,224,15.0,342
18,225,100000.0,253
18,226,5.0,259
18,227,6.0,267
18,228,6.0,273
18,229,7.0,280
18,230,4.0,284
18,231,6.0,290
18,232,4.0,294
18,233,6.0,302
18,234,6.0,308
18,235,7.0,315
18,236,5.0,322
18,237,7.0,329
18,238,7.0,336
18,239,6.0,343
18,240,8.0,351
18,241,6.0,357
19,242,100000.0,255
19,243,4.0,259
19,244,10.0,269
19,245,3.0,272
19,246,3.0,275
19,247,5.0,280
19,248,5.0,285
19,249,3.0,288
19,250,5.0,293
19,251,22.0,315
19,252,5.0,320
19,253,5.0,325
19,254,4.0,329
19,255,3.0,332
19,256,5.0,337
19,257,6.0,343
19,258,3.0,346
19,259,9.0,355
20,260,100000.0,256
20,261,4.0,260
20,262,17.0,277
20,263,7.0,285
20,264,6.0,291
20,265,18.0,309
20,266,3.0,312
20,267,7.0,319
21,268,100000.0,251
21,269,9.0,260
21,270,13.0,273
21,271,6.0,279
21,272,7.0,286
21,273,6.0,292
21,274,8.0,300
21,275,13.0,313
21,276,9.0,322
21,277,7.0,329
21,278,7.0,336
21,279,12.0,348
22,280,100000.0,251
22,281,5.0,256
22,282,7.0,263
22,283,6.0,269
22,284,6.0,275
22,285,3.0,278
22,286,6.0,284
22,287,7.0,291
22,288,4.0,295
22,289,8.0,303
22,290,8.0,311
22,291,3.0,314
22,292,5.0,319
22,293,8.0,327
22,294,7.0,334
22,295,5.0,339
22,296,6.0,345
22,297,6.0,351
23,298,100000.0,256
23,299,6.0,262
23,300,7.0,269
23,301,11.0,280
23,302,5.0,285
23,303,3.0,288
23,304,4.0,297
23,305,5.0,302
23,306,5.0,307
23,307,4.0,311
23,308,3.0,315
23,309,6.0,321
23,310,5.0,326
23,311,3.0,332
23,312,4.0,342
23,313,5.0,350
23,314,6.0,357
24,315,100000.0,253
24,316,3.0,259
24,317,3.0,267
24,318,6.0,282
25,319,100000.0,253
25,320,6.0,259
25,321,5.0,264
25,322,7.0,271
25,323,5.0,276
25,324,5.0,281
25,325,22.0,303
25,326,5.0,308
25,327,9.0,319
25,328,8.0,327
25,329,7.0,334
25,330,9.0,343
25,331,8.0,351
25,332,3.0,354
26,333,100000.0,250
26,334,3.0,253
26,335,3.0,256
26,336,3.0,261
26,337,7.0,270
26,338,3.0,273
26,339,4.0,278
26,340,3.0,281
26,341,3.0,284
26,342,4.0,288
26,343,3.0,292
26,344,5.0,297
26,345,4.0,301
26,346,8.0,309
26,347,4.0,317
27,348,100000.0,255
27,349,5.0,260
27,350,4.0,268
27,351,5.0,273
27,352,4.0,277
27,353,4.0,283
27,354,3.0,288
27,355,4.0,294
27,356,4.0,298
27,357,3.0,301
27,358,3.0,305
27,359,4.0,313
27,360,4.0,317
27,361,3.0,322
27,362,3.0,326
27,363,3.0,330
27,364,5.0,335
27,365,3.0,338
27,366,4.0,342
27,367,5.0,347
27,368,6.0,356
28,369,100000.0,256
28,370,5.0,261
28,371,10.0,271
28,372,4.0,275
28,373,10.0,285
28,374,6.0,291
28,375,8.0,299
28,376,5.0,304
28,377,7.0,312
28,378,11.0,326
28,379,4.0,330
28,380,3.0,333
29,381,100000.0,260
29,382,3.0,263
29,383,8.0,271
29,384,14.0,285
29,385,3.0,288
29,386,6.0,294
29,387,3.0,297
29,388,3.0,300
29,389,4.0,304
29,390,16.0,320
29,391,17.0,337
29,392,3.0,340
30,393,100000.0,254
30,394,6.0,261
30,395,5.0,266
30,396,6.0,272
30,397,3.0,275
30,398,4.0,279
30,399,3.0,282
30,400,3.0,287
30,401,9.0,296
30,402,6.0,302
30,403,3.0,305
30,404,4.0,309
30,405,4.0,313
30,406,4.0,317
30,407,5.0,326
30,408,4.0,330
30,409,4.0,334
31,410,100000.0,254
31,411,3.0,259
31,412,7.0,266
31,413,4.0,270
31,414,10.0,280
31,415,7.0,291
31,416,10.0,301
31,417,7.0,308
31,418,3.0,311
32,419,100000.0,261
32,420,12.0,273
32,421,13.0,286
32,422,14.0,300
32,423,3.0,303
32,424,6.0,309
32,425,4.0,313
32,426,17.0,330
32,427,10.0,340
33,428,100000.0,252
33,429,3.0,255
33,430,4.0,259
33,431,3.0,262
33,432,4.0,266
33,433,3.0,269
33,434,5.0,274
33,435,3.0,277
33,436,3.0,280
33,437,4.0,284
33,438,3.0,287
33,439,4.0,291
33,440,4.0,297
33,441,4.0,301
33,442,4.0,305
33,443,3.0,308
33,444,4.0,312
33,445,4.0,318
33,446,4.0,322
34,447,100000.0,250
34,448,6.0,256
34,449,16.0,272
34,450,16.0,288
34,451,7.0,295
34,452,14.0,309
34,453,10.0,319
34,454,4.0,323
34,455,6.0,329
34,456,5.0,334
34,457,8.0,342
34,458,10.0,354
34,459,6.0,361
35,460,100000.0,253
35,461,6.0,259
35,462,8.0,267
35,463,6.0,273
35,464,7.0,280
35,465,7.0,287
35,466,7.0,294
35,467,8.0,302
35,468,6.0,308
35,469,6.0,315
35,470,14.0,329
35,471,7.0,336
35,472,7.0,343
35,473,7.0,350
36,474,100000.0,251
36,475,3.0,258
36,476,5.0,265
36,477,6.0,273
36,478,12.0,285
37,479,100000.0,252
37,480,3.0,255
37,481,14.0,269
37,482,4.0,273
37,483,3.0,276
37,484,3.0,279
37,485,6.0,285
37,486,3.0,288
37,487,14.0,302
37,488,5.0,307
37,489,8.0,315
37,490,10.0,325
37,491,4.0,329
37,492,7.0,336
37,493,6.0,342
38,494,100000.0,255
38,495,11.0,266
38,496,7.0,273
38,497,7.0,280
38,498,7.0,287
38,499,7.0,294
38,500,7.0,301
38,501,7.0,308
38,502,7.0,315
38,503,7.0,322
38,504,7.0,329
38,505,7.0,336
38,506,7.0,343
38,507,7.0,350
39,508,100000.0,250
39,509,3.0,253
39,510,4.0,257
39,511,5.0,262
39,512,17.0,280
39,513,14.0,294
39,514,14.0,309
39,515,9.0,318
39,516,3.0,321
39,517,6.0,327
39,518,5.0,334
39,519,5.0,339
39,520,3.0,342
39,521,6.0,348
40,522,100000.0,250
40,523,4.0,254
40,524,5.0,259
40,525,11.0,270
40,526,4.0,274
40,527,5.0,279
40,528,3.0,282
40,529,3.0,285
40,530,7.0,292
40,531,3.0,297
40,532,10.0,307
40,533,9.0,316
40,534,7.0,323
40,535,9.0,332
41,536,100000.0,253
41,537,6.0,259
41,538,3.0,262
41,539,3.0,267
41,540,3.0,272
41,541,3.0,275
41,542,21.0,296
41,543,4.0,302
41,544,5.0,307
41,545,5.0,312
41,546,4.0,316
41,547,3.0,319
41,548,3.0,324
41,549,5.0,329
41,550,4.0,333
41,551,3.0,336
41,552,3.0,339
41,553,11.0,350
41,554,6.0,356
41,555,3.0,361
42,556,100000.0,250
42,557,7.0,257
42,558,4.0,261
42,559,4.0,265
42,560,8.0,273
42,561,6.0,279
42,562,7.0,286
42,563,4.0,290
42,564,4.0,294
42,565,4.0,299
42,566,7.0,306
42,567,4.0,310
42,568,7.0,317
42,569,5.0,322
42,570,6.0,328
42,571,7.0,335
42,572,7.0,342
42,573,4.0,346
42,574,3.0,349
43,575,100000.0,254
43,576,6.0,260
43,577,4.0,264
43,578,5.0,269
43,579,6.0,275
43,580,7.0,282
43,581,8.0,290
43,582,5.0,295
43,583,4.0,299
43,584,8.0,307
43,585,5.0,312
43,586,13.0,325
43,587,7.0,332
43,588,12.0,344
44,589,100000.0,251
44,590,4.0,255
44,591,5.0,265
44,592,8.0,273
44,593,4.0,279
44,594,4.0,283
44,595,3.0,286
44,596,4.0,290
44,597,3.0,302
44,598,3.0,305
44,599,4.0,309
45,600,100000.0,250
45,601,4.0,255
45,602,4.0,263
45,603,4.0,269
45,604,3.0,276
45,605,4.0,284
45,606,4.0,290
45,607,4.0,296
45,608,4.0,300
45,609,5.0,305
45,610,4.0,311
45,611,4.0,315
45,612,3.0,318
45,613,3.0,326
45,614,3.0,329
45,615,4.0,333
45,616,5.0,339
45,617,3.0,342
46,618,100000.0,251
46,619,5.0,257
46,620,4.0,263
46,621,3.0,268
46,622,3.0,273
46,623,3.0,276
46,624,3.0,279
46,625,3.0,282
46,626,6.0,288
46,627,3.0,291
46,628,3.0,300
46,629,3.0,303
46,630,3.0,306
46,631,5.0,314
46,632,3.0,321
46,633,3.0,326
46,634,3.0,329
46,635,4.0,333
47,636,100000.0,253
47,637,6.0,259
47,638,8.0,269
47,639,5.0,274
47,640,5.0,279
47,641,5.0,284
47,642,5.0,289
47,643,4.0,293
47,644,13.0,306
47,645,7.0,313
47,646,3.0,316
47,647,4.0,320
47,648,3.0,323
47,649,4.0,327
48,650,100000.0,252
48,651,6.0,258
48,652,8.0,266
48,653,7.0,273
48,654,7.0,280
48,655,7.0,287
48,656,7.0,294
48,657,7.0,301
48,658,7.0,308
48,659,7.0,315
48,660,6.0,321
48,661,8.0,329
48,662,7.0,336
48,663,7.0,343
49,664,100000.0,250
49,665,7.0,257
49,666,7.0,264
49,667,7.0,271
49,668,7.0,278
49,669,8.0,286
49,670,6.0,292
49,671,7.0,299
49,672,7.0,306
49,673,7.0,313
49,674,7.0,320
49,675,5.0,327
49,676,7.0,334
50,677,100000.0,251
50,678,8.0,259
50,679,6.0,265
50,680,7.0,272
50,681,7.0,279
50,682,7.0,286
50,683,8.0,294
50,684,12.0,306
50,685,8.0,315
50,686,5.0,320
50,687,7.0,329
50,688,7.0,336
50,689,6.0,342
50,690,7.0,350
51,691,100000.0,253
51,692,7.0,260
51,693,6.0,266
51,694,8.0,274
51,695,5.0,279
51,696,4.0,283
51,697,7.0,290
51,698,5.0,295
51,699,6.0,301
51,700,7.0,308
51,701,8.0,318
51,702,6.0,324
51,703,5.0,329
51,704,3.0,332
51,705,5.0,337
51,706,4.0,341
52,707,100000.0,252
52,708,4.0,257
52,709,3.0,263
52,710,6.0,273
52,711,4.0,277
52,712,8.0,287
52,713,5.0,292
52,714,6.0,300
52,715,5.0,305
53,716,100000.0,259
53,717,7.0,267
53,718,6.0,273
53,719,8.0,281
53,720,12.0,293
53,721,8.0,301
53,722,8.0,309
53,723,6.0,315
53,724,6.0,321
53,725,8.0,329
53,726,7.0,336
53,727,7.0,343
53,728,7.0,350
54,729,100000.0,253
54,730,4.0,257
54,731,4.0,261
54,732,4.0,265
54,733,13.0,278
54,734,8.0,287
54,735,5.0,293
54,736,5.0,298
54,737,4.0,302
54,738,4.0,306
54,739,3.0,309
54,740,4.0,313
54,741,6.0,321
54,742,3.0,324
54,743,7.0,331
54,744,5.0,336
54,745,3.0,340
55,746,100000.0,256
55,747,3.0,261
55,748,4.0,265
55,749,4.0,269
55,750,3.0,272
55,751,9.0,281
55,752,5.0,286
55,753,5.0,291
55,754,8.0,301
55,755,4.0,305
55,756,3.0,309
55,757,3.0,312
55,758,4.0,316
55,759,5.0,324
55,760,3.0,327
55,761,5.0,332
55,762,3.0,335
56,763,100000.0,256
56,764,4.0,260
56,765,11.0,271
56,766,3.0,276
56,767,5.0,281
56,768,5.0,286
56,769,6.0,292
56,770,10.0,302
56,771,16.0,318
56,772,8.0,326
56,773,8.0,334
56,774,7.0,341
56,775,6.0,347
57,776,100000.0,255
57,777,7.0,262
57,778,11.0,273
57,779,14.0,287
57,780,3.0,290
57,781,5.0,295
57,782,13.0,308
57,783,20.0,328
57,784,7.0,335
57,785,8.0,343
57,786,3.0,346
57,787,6.0,353
58,788,100000.0,250
58,789,7.0,257
58,790,13.0,270
58,791,6.0,276
58,792,8.0,284
58,793,6.0,290
58,794,7.0,299
58,795,4.0,305
58,796,7.0,312
58,797,11.0,323
58,798,6.0,329
58,799,4.0,334
59,800,100000.0,250
59,801,8.0,262
59,802,3.0,265
59,803,4.0,271
59,804,3.0,274
60,805,100000.0,258
60,806,7.0,265
60,807,6.0,271
60,808,6.0,277
60,809,6.0,283
60,810,4.0,287
60,811,6.0,293
60,812,4.0,297
60,813,6.0,303
60,814,7.0,310
60,815,4.0,314
60,816,4.0,318
60,817,3.0,321
61,818,100000.0,252
61,819,8.0,260
61,820,5.0,265
61,821,10.0,275
61,822,6.0,281
61,823,8.0,289
61,824,10.0,299
61,825,7.0,306
61,826,7.0,313
61,827,8.0,321
61,828,14.0,335
61,829,10.0,345
62,830,100000.0,252
62,831,5.0,257
62,832,9.0,266
62,833,3.0,269
62,834,4.0,273
62,835,6.0,279
62,836,12.0,291
62,837,5.0,296
62,838,3.0,301
62,839,7.0,308
62,840,4.0,312
62,841,6.0,320
62,842,5.0,325
62,843,5.0,330
62,844,3.0,335
62,845,9.0,344
63,846,100000.0,251
63,847,3.0,254
63,848,9.0,263
63,849,5.0,270
63,850,5.0,275
63,851,3.0,278
63,852,4.0,282
63,853,3.0,285
63,854,4.0,289
63,855,9.0,298
63,856,5.0,307
63,857,5.0,312
63,858,5.0,317
63,859,7.0,326
63,860,4.0,330
63,861,5.0,335
63,862,3.0,338
63,863,4.0,342
63,864,6.0,349
63,865,4.0,353
64,866,100000.0,253
64,867,6.0,260
64,868,7.0,267
64,869,7.0,274
64,870,10.0,284
64,871,5.0,289
64,872,6.0,295
64,873,3.0,298
64,874,5.0,303
64,875,5.0,308
64,876,5.0,313
64,877,7.0,320
64,878,6.0,326
64,879,3.0,329
64,880,6.0,335
64,881,4.0,339
65,882,100000.0,254
65,883,3.0,259
65,884,3.0,262
65,885,6.0,271
65,886,4.0,279
65,887,3.0,285
65,888,3.0,289
66,889,100000.0,252
66,890,5.0,259
66,891,3.0,264
66,892,3.0,268
66,893,4.0,272
66,894,3.0,275
66,895,5.0,282
66,896,9.0,291
66,897,6.0,299
66,898,3.0,302
66,899,3.0,305
66,900,4.0,311
66,901,4.0,315
66,902,4.0,323
66,903,3.0,326
66,904,3.0,329
66,905,3.0,336
66,906,10.0,346
67,907,100000.0,252
67,908,3.0,255
67,909,3.0,258
67,910,5.0,263
67,911,10.0,273
67,912,7.0,280
67,913,7.0,287
67,914,7.0,294
67,915,3.0,297
67,916,5.0,302
67,917,4.0,308
67,918,7.0,315
67,919,5.0,322
67,920,6.0,329
67,921,4.0,336
67,922,7.0,343
67,923,6.0,350
68,924,100000.0,252
68,925,4.0,256
68,926,6.0,262
68,927,5.0,267
68,928,6.0,273
68,929,6.0,279
68,930,4.0,283
68,931,7.0,290
68,932,6.0,296
68,933,4.0,300
68,934,5.0,305
68,935,11.0,316
68,936,5.0,321
69,937,100000.0,253
69,938,8.0,261
69,939,7.0,268
69,940,6.0,274
69,941,9.0,283
69,942,6.0,289
69,943,8.0,297
69,944,6.0,303
69,945,7.0,310
69,946,4.0,314
69,947,3.0,317
69,948,3.0,320
69,949,4.0,326
69,950,7.0,333
69,951,13.0,346
70,952,100000.0,254
70,953,4.0,258
70,954,4.0,262
70,955,4.0,266
70,956,4.0,270
70,957,6.0,276
70,958,5.0,281
70,959,8.0,289
70,960,6.0,295
70,961,6.0,301
70,962,3.0,304
70,963,4.0,310
70,964,4.0,314
70,965,6.0,320
70,966,3.0,323
70,967,3.0,328
70,968,4.0,332
70,969,3.0,335
70,970,7.0,343
71,971,100000.0,252
71,972,7.0,260
71,973,8.0,268
71,974,3.0,271
71,975,4.0,277
71,976,12.0,289
71,977,3.0,292
71,978,7.0,299
71,979,4.0,303
71,980,4.0,307
71,981,3.0,310
71,982,3.0,313
71,983,5.0,318
71,984,5.0,323
71,985,5.0,328
71,986,4.0,332
71,987,10.0,342
71,988,6.0,348
72,989,100000.0,254
72,990,3.0,257
72,991,4.0,261
72,992,6.0,267
72,993,4.0,271
72,994,12.0,285
72,995,5.0,290
72,996,17.0,310
72,997,3.0,313
72,998,17.0,330
72,999,8.0,338
72,1000,12.0,350
72,1001,4.0,354
73,1002,100000.0,260
73,1003,4.0,264
73,1004,7.0,271
73,1005,5.0,276
73,1006,4.0,280
73,1007,24.0,304
73,1008,17.0,321
73,1009,4.0,327
74,1010,100000.0,251
74,1011,5.0,258
74,1012,7.0,265
74,1013,7.0,272
74,1014,8.0,280
74,1015,6.0,286
74,1016,8.0,294
74,1017,6.0,300
74,1018,7.0,307
74,1019,13.0,321
74,1020,6.0,327
74,1021,9.0,336
74,1022,7.0,343
74,1023,6.0,349
75,1024,100000.0,254
75,1025,7.0,261
75,1026,4.0,265
75,1027,8.0,275
75,1028,6.0,282
75,1029,6.0,288
75,1030,6.0,294
75,1031,3.0,297
75,1032,5.0,302
75,1033,7.0,309
75,1034,9.0,318
75,1035,6.0,324
75,1036,8.0,332
75,1037,6.0,338
75,1038,6.0,344
75,1039,3.0,347
75,1040,4.0,351
76,1041,100000.0,254
76,1042,3.0,257
76,1043,5.0,262
76,1044,3.0,265
76,1045,4.0,269
76,1046,4.0,273
76,1047,5.0,278
76,1048,3.0,281
76,1049,7.0,288
76,1050,4.0,292
76,1051,7.0,299
76,1052,8.0,307
76,1053,6.0,313
76,1054,6.0,319
76,1055,5.0,324
76,1056,7.0,331
77,1057,100000.0,256
77,1058,6.0,262
77,1059,8.0,270
77,1060,7.0,277
77,1061,7.0,284
77,1062,6.0,290
77,1063,7.0,297
77,1064,8.0,305
77,1065,6.0,311
77,1066,5.0,316
77,1067,9.0,325
77,1068,11.0,336
77,1069,7.0,343
77,1070,8.0,353
78,1071,100000.0,250
78,1072,4.0,254
78,1073,5.0,259
78,1074,5.0,264
78,1075,4.0,268
78,1076,6.0,274
78,1077,7.0,281
78,1078,6.0,287
78,1079,6.0,293
78,1080,5.0,298
79,1081,100000.0,253
79,1082,3.0,256
79,1083,7.0,263
79,1084,3.0,266
79,1085,8.0,275
79,1086,6.0,281
79,1087,3.0,284
79,1088,10.0,294
79,1089,5.0,299
79,1090,5.0,304
80,1091,100000.0,251
80,1092,7.0,258
80,1093,6.0,264
80,1094,6.0,270
80,1095,4.0,274
80,1096,6.0,280
80,1097,4.0,284
80,1098,7.0,291
80,1099,10.0,301
80,1100,6.0,307
80,1101,6.0,313
80,1102,8.0,321
80,1103,5.0,328
80,1104,6.0,334
80,1105,8.0,342
80,1106,8.0,350
81,1107,100000.0,254
81,1108,4.0,258
81,1109,7.0,265
81,1110,3.0,269
81,1111,3.0,272
81,1112,5.0,277
81,1113,4.0,283
81,1114,7.0,290
81,1115,7.0,297
81,1116,3.0,300
81,1117,4.0,304
81,1118,3.0,307
82,1119,100000.0,250
82,1120,3.0,253
82,1121,4.0,257
82,1122,3.0,260
82,1123,4.0,268
82,1124,4.0,274
83,1125,100000.0,250
83,1126,6.0,256
83,1127,3.0,259
83,1128,6.0,265
83,1129,8.0,273
83,1130,7.0,280
83,1131,3.0,283
83,1132,5.0,288
83,1133,3.0,291
83,1134,4.0,297
83,1135,3.0,302
83,1136,4.0,310
83,1137,4.0,314
83,1138,3.0,319
83,1139,6.0,325
83,1140,3.0,328
83,1141,6.0,334
83,1142,8.0,343
84,1143,100000.0,257
84,1144,3.0,261
84,1145,6.0,267
84,1146,6.0,273
84,1147,6.0,280
84,1148,8.0,288
84,1149,7.0,295
84,1150,3.0,298
84,1151,4.0,302
84,1152,3.0,305
84,1153,4.0,309
84,1154,5.0,314
84,1155,12.0,326
84,1156,5.0,333
84,1157,4.0,337
84,1158,5.0,342
84,1159,3.0,345
84,1160,4.0,349
85,1161,100000.0,256
85,1162,7.0,263
85,1163,7.0,270
85,1164,5.0,275
85,1165,8.0,283
85,1166,7.0,290
85,1167,7.0,297
85,1168,7.0,304
85,1169,3.0,307
86,1170,100000.0,263
86,1171,3.0,266
86,1172,5.0,273
86,1173,3.0,276
86,1174,5.0,281
86,1175,7.0,288
86,1176,10.0,298
86,1177,4.0,302
86,1178,6.0,308
86,1179,8.0,316
86,1180,5.0,321
86,1181,8.0,330
86,1182,3.0,333
86,1183,3.0,336
86,1184,17.0,353
87,1185,100000.0,259
87,1186,7.0,266
87,1187,6.0,272
87,1188,5.0,279
87,1189,7.0,286
87,1190,3.0,289
87,1191,3.0,292
87,1192,7.0,299
87,1193,3.0,302
87,1194,6.0,308
87,1195,5.0,313
87,1196,7.0,320
87,1197,4.0,327
87,1198,3.0,330
87,1199,6.0,336
87,1200,5.0,341
87,1201,3.0,344
88,1202,100000.0,254
88,1203,4.0,258
88,1204,7.0,266
88,1205,7.0,275
88,1206,4.0,280
88,1207,5.0,285
88,1208,3.0,292
88,1209,7.0,299
88,1210,4.0,303
88,1211,4.0,307
89,1212,100000.0,254
89,1213,6.0,260
89,1214,6.0,266
89,1215,5.0,273
89,1216,10.0,283
89,1217,5.0,288
89,1218,7.0,295
89,1219,6.0,301
89,1220,4.0,307
89,1221,7.0,314
89,1222,10.0,324
89,1223,5.0,329
89,1224,7.0,336
89,1225,6.0,342
89,1226,7.0,349
90,1227,100000.0,250
90,1228,5.0,255
90,1229,5.0,260
90,1230,6.0,266
90,1231,3.0,269
90,1232,4.0,273
90,1233,5.0,278
90,1234,6.0,284
90,1235,3.0,287
90,1236,6.0,293
90,1237,5.0,298
90,1238,6.0,304
90,1239,5.0,309
90,1240,10.0,320
90,1241,5.0,325
90,1242,8.0,333
91,1243,100000.0,253
91,1244,3.0,256
91,1245,5.0,261
91,1246,3.0,264
91,1247,7.0,273
91,1248,4.0,277
91,1249,3.0,280
91,1250,3.0,283
91,1251,3.0,287
91,1252,5.0,294
91,1253,3.0,305
91,1254,3.0,308
91,1255,3.0,317
91,1256,4.0,321
91,1257,3.0,324
91,1258,8.0,332
92,1259,100000.0,252
92,1260,6.0,258
92,1261,4.0,262
92,1262,3.0,265
92,1263,6.0,273
92,1264,8.0,281
92,1265,6.0,287
92,1266,8.0,295
92,1267,7.0,302
92,1268,9.0,311
92,1269,10.0,321
92,1270,7.0,328
92,1271,7.0,335
93,1272,100000.0,255
93,1273,9.0,264
93,1274,4.0,268
93,1275,8.0,276
93,1276,7.0,283
93,1277,10.0,293
93,1278,11.0,304
93,1279,9.0,313
93,1280,3.0,316
93,1281,5.0,321
94,1282,100000.0,258
94,1283,9.0,267
94,1284,3.0,272
94,1285,5.0,279
94,1286,16.0,297
94,1287,4.0,301
94,1288,3.0,304
94,1289,11.0,318
94,1290,11.0,329
94,1291,20.0,350
95,1292,100000.0,250
95,1293,5.0,255
95,1294,5.0,260
95,1295,5.0,265
95,1296,4.0,269
95,1297,3.0,272
95,1298,7.0,279
95,1299,6.0,287
95,1300,5.0,292
95,1301,3.0,295
95,1302,5.0,300
95,1303,4.0,304
95,1304,4.0,308
95,1305,8.0,316
95,1306,5.0,321
95,1307,5.0,326
95,1308,9.0,335
95,1309,12.0,348
95,1310,3.0,351
95,1311,4.0,357
95,1312,3.0,360
96,1313,100000.0,254
96,1314,12.0,266
96,1315,4.0,272
96,1316,17.0,289
96,1317,5.0,294
96,1318,9.0,303
96,1319,5.0,308
96,1320,8.0,316
96,1321,4.0,321
96,1322,7.0,328
96,1323,5.0,335
97,1324,100000.0,252
97,1325,4.0,256
97,1326,6.0,262
97,1327,13.0,275
97,1328,5.0,280
97,1329,3.0,283
97,1330,8.0,291
97,1331,4.0,297
97,1332,6.0,305
97,1333,4.0,309
97,1334,4.0,313
97,1335,5.0,318
97,1336,5.0,323
97,1337,10.0,333
97,1338,10.0,343
98,1339,100000.0,251
98,1340,17.0,268
98,1341,5.0,273
98,1342,3.0,276
98,1343,5.0,281
98,1344,12.0,293
98,1345,7.0,300
98,1346,7.0,307
98,1347,5.0,312
98,1348,9.0,321
99,1349,100000.0,254
99,1350,7.0,261
